,item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
16,,2019-08-18,466.77107900943395,4547.072265625,9660.3623046875,30.378497813482703,15.847457019296158,0.9022879425605742,0.4748704092843192,0.9971653200545401,0.47069376707077026,13.564938625665395,1347.3590988099577,0.018867924528301886,4547.0725271217525,0.18238993710691823,4833.376477285661,0.5094339622641509
17,,2019-08-18,8.1524711944772,201.87222290039062,127.11699676513672,0.3997389835381658,3.723009220396974,0.17051215117319232,1.013050333658854,1.9958016257615958,1.5880820751190186,4.49975400854344,55.707721916120505,0.031446540880503145,201.87222248158469,0.6163522012578616,265.01168775360566,0.8616352201257862
18,,2019-08-18,35.583969020243714,470.7478942871094,377.7060241699219,1.1877547929871757,4.840086811458687,0.3058497394522758,0.941205088297526,1.979669726869595,1.2463340759277344,9.13606967285519,113.96122962352821,0.031446540880503145,470.74789443588816,0.660377358490566,687.3790273188148,0.8490566037735849
19,,2019-08-18,2.9279030853847288,135.697509765625,101.29899597167969,0.31855030179773486,4.083817685311119,0.10449088615233103,0.994753360748291,1.9966931612986438,1.3395740985870361,3.0789044402512857,35.56907345033251,0.02830188679245283,135.6975103986042,0.6257861635220126,197.07202269015835,0.8710691823899371
20,,2019-08-18,264.4389003537736,3191.661376953125,6737.7939453125,21.18803127456761,8.640245133458007,1.1616187783657306,0.48860410802504595,0.8403615891558569,0.473695307970047,19.934939597009016,972.6313277631999,0.03773584905660377,3191.6613944768906,0.3238993710691824,3390.668363535404,0.5849056603773585
21,,2019-08-18,225.97228773584905,3013.08544921875,6343.76171875,19.948936222484278,9.224030941856512,1.0272202614298271,0.4895134577675471,0.8459297036224941,0.4749682545661926,16.108407712006844,905.8664542496206,0.03459119496855346,3013.085480853915,0.3710691823899371,3129.5985262274744,0.6132075471698113
22,,2019-08-18,236.4574980345912,3291.509765625,7978.22998046875,25.088773523486637,9.09289463617817,1.1383239391279991,0.44113857128002026,0.7231285527067365,0.41256141662597656,16.85810543800534,1043.5462583899498,0.06918238993710692,3291.509721194394,0.41509433962264153,3131.5390078902246,0.660377358490566
23,,2019-08-18,618.5853970125786,5168.9189453125,7427.3642578125,23.35649137676887,9.347495537232234,1.7389109229776183,1.135708606819238,1.0041640179712068,0.6959291100502014,45.374850721590015,1261.7875624507665,0.03773584905660377,5168.9186278656125,0.31446540880503143,7328.4335983634,0.4528301886792453
24,,2019-08-18,441.05399960691824,4118.8369140625,6041.77685546875,18.99929828763758,9.736148153264196,1.3303328108741561,0.6719681161348937,1.089188389808127,0.6817260980606079,32.814426636801095,1046.9414960246534,0.059748427672955975,4118.836667884141,0.2861635220125786,5643.1743042171,0.5
25,,2019-08-18,386.55220617138366,3889.304931640625,5851.9052734375,18.40221784099843,9.7187586333305,1.2584445312813257,0.6216907573743465,0.9611138877628734,0.6646220088005066,30.571473277633054,979.2144354272634,0.05345911949685535,3889.305062694475,0.330188679245283,5225.775822237134,0.5094339622641509
26,,2019-08-18,363.8295990566038,4257.2021484375,13399.8916015625,42.138023904284594,10.824541503740225,1.236766299534699,0.4729530648009418,0.5457606765459169,0.3177042305469513,13.795076066369765,1525.223506487906,0.050314465408805034,4257.201882332563,0.3333333333333333,3394.089182320237,0.6320754716981132
27,,2019-08-18,322.5356967374214,3548.74169921875,8077.27880859375,25.40024782576651,3.7041978573401906,3.0126806184959074,0.40896908932320347,0.9466485557316234,0.43934866786003113,38.65158759389788,1176.3237676918507,0.040880503144654086,3548.741371468641,0.3018867924528302,3383.4494082029905,0.6163522012578616
28,,2019-08-18,466.3808962264151,4807.0634765625,8621.8779296875,27.11282367826258,3.218376774481469,4.696949074747514,0.6235328232946474,1.046713391190055,0.5575425028800964,74.93303387012905,1363.9975649569183,0.031446540880503145,4807.063878702,0.20440251572327045,5425.652822709084,0.41823899371069184
29,,2019-08-18,320.6945754716981,3798.6416015625,7307.2724609375,22.97884421678459,2.7867716789569874,4.28647023062268,0.5142695219620415,1.0350756375294812,0.5198439955711365,64.04691517128562,1136.524360593036,0.031446540880503145,3798.6414565052837,0.21069182389937108,4033.435885182024,0.5220125786163522
30,,2019-08-18,665.921481918239,5656.18701171875,18882.099609375,59.37767172759434,13.34258516448487,1.3330813624126618,0.4920171443247955,0.5000062378697425,0.299552857875824,13.024730177606505,2090.9227192640305,0.11320754716981132,5656.186996459961,0.4276729559748428,4138.479846248031,0.6792452830188679
31,,2019-08-18,417.7120676100629,4237.7861328125,13196.396484375,41.49810215212264,13.698581211747705,0.9728285930373036,0.7491408839370265,0.6803285610750787,0.3211320638656616,9.507385444827566,1581.618437075615,0.07861635220125786,4237.786329310387,0.3584905660377358,3137.3054820269344,0.7264150943396226
32,,2019-08-18,451.7051886792453,4603.1904296875,12312.759765625,38.719370332154085,10.35872285149609,1.3974156669999354,0.3900629778316513,0.7586747655328715,0.3738552927970886,16.232452762159028,1515.1172662645577,0.031446540880503145,4603.1909717026865,0.279874213836478,4104.4050282761455,0.5817610062893082
