,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-6.2628884,-37.98542,14.397596,25.096159,-4.511938,-35.446545,12.9049225,57.00913,36.448734,-16.451078,49.63877,10.607863,26.272152,31.26631,20.120333,43.821983,11.603749,42.06257,27.570297,41.3312,-10.304798,18.097172,-56.08115,27.084328,41.41077,-1.4236246,23.642132,-0.08323328,10.551227,22.449175,17.861734,-8.637662,-0.16424228,21.994978,19.692183,23.522789,14.002764,25.856077,-3.0664783,19.774302,-1.4059274,-9.950535,23.75963,11.81598,-14.284778,20.229628,19.915995,8.6289,19.113752,50.862076,-21.546534,-30.371891,-3.5539665,33.444607,14.122836,-4.0774083,12.418701,-0.24902031,0.008068203,-1.3121823,-3.6553023,31.570269,-13.718903,-52.253967,-10.380144,-8.348373,33.284054,0.3475961,16.064644,0.84511596,23.62541,-5.808919,22.098894,20.567127,-1.548406,-13.418573,15.988098,63.919132,-1.228252,0.46117797,21.401802,28.756052,4.4289556,0.80101,73.57574,12.837263,14.263372,29.393284,5.3637543,-39.41596,-7.4882193,21.540411,18.139603,21.393496,19.18318,14.984424,1.0502577,-4.994831,19.71335,-6.1076875
11,16.428627,24.937479,13.202419,-10.09395,19.942768,33.873352,36.51585,26.989166,28.248516,23.510391,33.04228,43.2372,55.94969,19.016802,25.720268,20.485338,17.08847,6.0989156,26.362005,15.482137,13.8786745,-7.8802376,5.3992314,15.207778,21.19343,16.76091,-3.6878886,6.1398754,30.487871,134.76747,23.729685,21.8525,22.116901,41.88256,8.964528,1.8637292,3.707093,23.899134,25.079592,32.1115,14.055977,100.805,28.574343,-5.2633786,32.56157,51.588955,-16.536774,25.07298,-68.53216,34.717968,54.026283,21.277632,21.813463,0.83313614,18.077621,18.951363,23.961233,-28.751867,6.726728,-29.70032,20.943857,12.997113,168.81126,52.926308,-7.603295,-28.856495,31.885387,21.953035,23.26606,6.0543613,17.287363,10.640397,12.9460125,61.93986,22.91718,15.063779,32.628212,9.908449,31.673965,-6.7399054,2.2071555,38.69817,11.697186,1.4394879,24.57032,16.300413,14.421382,24.27373,7.6230793,31.785782,17.219358,41.73579,4.0082173,20.462065,33.300907,10.5735035,-4.1731863,11.501428,18.249949,37.83286
12,18.696917,31.356888,38.059895,35.535633,31.637032,22.463648,11.694348,34.69048,23.116945,-57.027203,44.60519,45.196747,25.27392,20.342356,51.442345,28.247906,24.54042,34.097633,25.277542,24.574545,53.202305,20.251211,23.114927,34.885822,28.185602,21.719465,19.710463,21.305702,25.663256,21.00521,22.511593,18.414532,33.005283,29.475037,33.60045,32.48221,30.40037,24.413568,11.280552,21.059357,30.6633,21.97969,28.103203,19.643843,35.1123,44.029995,33.39363,31.657236,28.54978,31.296211,30.915949,76.13151,46.077145,32.450058,71.01019,26.477438,25.39758,37.25458,20.291246,28.168781,23.455845,16.830418,35.29564,21.537292,33.946537,32.09685,35.15088,19.032316,100.21011,28.822762,28.801016,19.669874,29.588928,33.834995,35.030346,32.52343,32.589386,35.52425,41.985367,62.465855,28.326601,26.500004,54.690487,5.198829,40.96947,31.654493,-0.420144,17.023224,25.114864,28.03944,27.629206,1.7409018,16.88419,31.444649,39.446877,43.56414,32.665638,32.062046,25.280823,38.1221
13,11.674636,6.1459084,25.615376,6.24032,-23.282454,9.974738,-3.1573033,4.7508984,-0.35744184,12.283726,20.235882,25.291197,23.575829,-6.4901276,2.5193596,29.097652,2.7804015,-6.3512096,22.179409,36.31864,19.454348,21.120682,34.570587,5.0798345,17.382242,-31.516672,27.705471,6.389582,23.204329,12.627897,21.262245,7.1951017,-102.52427,14.999378,22.849691,7.3324995,-7.127634,-13.945241,-1.0986534,7.0023623,39.94437,34.199314,19.619432,24.85443,15.390174,15.069428,-6.0626273,17.156054,20.386995,21.642614,-31.11471,1.5273783,-3.5844483,3.186718,15.235063,-2.3327413,13.626959,-4.0737076,4.5144095,44.30811,-3.6946003,1.9557238,17.118893,6.848514,6.6386642,13.367175,45.303757,-10.80413,54.563103,14.025369,11.551055,9.910774,-1.5464872,8.829282,26.858025,9.472067,13.589642,12.312199,7.452133,18.02984,-8.732141,16.735785,-54.95146,3.4310422,24.124144,10.923511,36.85309,-2.666506,6.251232,49.913002,-2.3075585,18.235031,24.233398,21.246244,10.832751,15.267092,30.621908,14.50537,16.344154,35.221348
14,5.9790664,12.09284,10.151895,6.5857506,4.3262715,-2.877344,3.1711133,3.9330776,0.7033953,5.2436743,-6.811171,6.69405,13.46905,1.0420573,-1.7226222,10.513333,8.154051,-2.893481,5.4630184,19.047256,-8.508075,-3.750441,-0.645104,-3.4709094,2.6649516,-0.85224396,12.086022,9.454444,-0.9320089,12.75044,12.12167,-2.6996236,18.712025,3.5194001,16.093008,11.686074,17.316687,5.864326,-3.0052633,16.715496,11.344141,8.468857,4.8894997,-0.5880897,3.7345645,11.757835,15.619161,5.753109,9.454464,14.205125,6.2373323,13.455753,7.982651,6.350861,0.4765531,1.7316017,10.9993,0.70634687,-3.46485,12.832165,16.31958,-2.9423761,-14.935631,35.145954,46.500454,8.968372,3.7988257,19.728752,-37.30078,7.013676,-17.272991,18.433893,26.181288,9.677984,-12.579711,17.75739,12.370517,-1.9926641,3.5455022,-3.211598,14.637506,6.7935915,4.3151875,11.318017,-5.9598546,23.251724,-5.808136,-6.825075,5.326905,0.5331264,53.208096,6.1492057,5.154037,13.157304,3.002384,17.112038,15.651837,11.100572,-44.66957,5.685161
15,15.041432,19.119873,19.86899,22.025972,18.940561,19.666626,17.056955,18.475672,18.156898,12.544924,14.199226,4.835623,18.76614,19.54504,29.696901,22.288431,10.468345,19.25139,23.917967,13.015023,24.560791,17.705685,19.808842,10.718731,17.76768,20.386395,19.162079,18.458563,20.531456,16.55333,25.263088,16.619879,23.01801,33.134148,11.231008,21.726767,7.6137624,7.7838125,3.0831246,14.4303255,7.8158836,18.171968,2.7813044,21.243622,9.178929,17.231121,21.958002,18.5769,22.363226,28.607533,18.296011,15.366208,5.169549,24.758028,15.456775,30.090364,27.119587,12.69173,13.085495,-46.284756,22.025291,11.069602,11.939833,27.593634,24.969912,17.72308,26.369457,11.958915,9.754569,17.291254,12.828912,29.844307,22.418938,35.60436,7.52231,21.565968,16.183735,7.7002444,29.153156,17.750376,19.63275,5.4590635,31.09957,21.40818,11.810331,19.312515,21.731806,19.858213,8.484856,17.836674,28.382065,35.99625,21.062477,21.733828,15.0221615,29.793886,16.261915,23.300194,-36.45207,28.879232
16,26.70563,28.447865,38.774994,24.630814,26.361902,30.129915,31.162968,20.468502,30.37944,35.390903,28.450108,25.21548,33.557156,31.527708,17.781345,25.303421,25.517618,29.272223,26.374678,21.83891,47.108994,21.54131,23.094824,30.066555,35.91029,22.255451,21.16454,18.334114,23.095087,22.501793,29.78987,29.177277,20.316502,24.545685,22.38268,21.064777,27.294065,27.791904,29.047085,24.980696,22.193295,20.350857,15.895715,23.126244,35.18997,27.86008,23.546907,50.986145,24.61749,24.003641,24.191072,27.785618,23.072622,23.849806,22.550663,15.007573,22.759104,37.305325,22.632483,34.72486,27.168379,19.710463,19.659872,24.583225,24.07288,30.753834,25.96093,17.5449,19.5054,32.16922,26.02651,21.478117,19.525497,27.848349,17.126503,21.170681,-2.7549899,24.31062,39.671593,26.2952,28.730768,33.271637,10.522282,40.78623,19.689718,37.77097,21.787792,23.660715,16.345306,29.4316,20.515333,25.387133,28.278625,17.424374,28.3807,12.097282,16.438845,25.206413,28.905718,28.14951
17,29.285694,62.406876,8.453955,29.63407,32.646187,23.150124,22.427591,22.25582,29.664118,33.08714,33.903854,-21.046368,13.304312,27.916647,28.134203,17.712332,29.470707,42.05436,30.563467,7.59432,50.861233,39.53488,27.965126,36.320557,30.205736,40.023422,31.866692,25.523878,12.500616,31.580095,28.021172,17.644308,19.750277,17.774817,28.307657,23.46356,21.85727,19.594822,18.702486,43.191284,29.542643,31.684664,-3.3741019,43.325455,47.46169,24.862286,37.88173,28.512331,29.569613,21.895597,26.460403,29.368668,18.413168,14.935719,41.3293,-18.101807,28.911196,22.52368,35.704597,16.902578,30.99443,29.489012,25.99657,26.443586,14.747341,28.800053,30.802505,23.752787,40.30766,18.886433,27.052727,30.121166,33.894714,18.928724,52.65614,34.107754,19.246012,20.80915,45.067715,37.774635,23.950886,40.521584,40.17083,42.474407,19.126528,34.45525,28.63095,58.893307,21.395924,11.992887,26.285295,14.325903,19.832293,32.04132,30.824308,69.91305,16.220161,4.2168794,16.446938,34.07785
18,34.461174,17.27828,27.44218,29.648277,32.46361,23.4479,23.674433,28.35224,29.031504,51.85226,17.873281,25.649479,21.397207,68.43125,14.108977,24.541048,18.576475,8.109432,19.53042,-3.4092112,24.155783,19.817629,-19.087334,25.1434,28.11947,27.236328,3.2656791,39.057835,27.230007,30.324934,23.784004,36.51205,-0.38522574,18.483929,6.3430943,23.163258,14.555514,31.611444,37.108578,28.040699,7.918715,36.158665,30.874931,22.654224,19.454105,17.858679,24.638384,36.128162,40.661186,33.18877,29.98845,35.02816,5.990919,20.786804,32.434364,31.053068,30.873276,17.708254,17.013638,12.84599,15.174269,22.414864,25.531359,29.803722,15.9655695,19.28251,32.050755,27.677933,26.18936,21.80135,29.356134,14.168037,23.51528,19.93496,20.715094,23.63984,38.335762,17.698574,31.82826,33.322674,13.878436,31.366613,30.686602,9.189792,4.8861766,6.0441413,8.42684,32.92904,35.540047,33.34482,28.983011,26.116953,36.37152,57.862514,23.214025,17.329823,23.143806,28.438133,29.335238,13.7192955
19,29.20423,21.620838,30.5308,14.889178,5.3787584,21.192291,30.571938,18.879139,20.143574,22.088512,13.552736,24.053665,21.925144,29.093193,7.277602,31.241219,35.211433,18.75477,13.900043,14.772367,28.351934,19.898293,39.054817,19.54774,27.511635,27.727901,20.12155,7.721771,21.335756,25.888958,26.346344,33.873356,36.08952,25.755508,33.316692,29.623262,19.171509,29.139011,24.114845,38.058064,32.137722,35.65051,12.311332,25.437405,11.757861,29.181715,28.850704,26.227488,35.148975,28.172525,35.70032,21.61242,23.16944,80.88797,29.5547,31.841202,18.744923,28.173176,26.227821,20.174864,18.7744,23.31369,31.400515,25.124672,10.282363,26.796844,35.111202,24.585224,27.249884,20.715273,15.870758,38.22626,17.271225,30.650667,27.736038,20.011633,32.051914,31.355457,25.86448,26.209404,19.351486,22.597527,32.001118,25.025143,28.707844,35.097134,44.273792,34.95454,21.997988,23.683393,23.620907,24.228102,42.562466,25.899502,26.193409,19.115591,26.480967,10.137146,17.820702,24.64612
