,item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
18,,2019-08-18,36.607038006092765,908.34326171875,377.7060241699219,1.1877547929871757,4.840086811458687,0.5901599418742585,0.7488645553588867,1.9257593694722877,2.4048948287963867,8.195198477168042,271.7362920485437,0.22955974842767296,908.3432736173272,0.89937106918239,735.251214337349,0.9276729559748428
19,,2019-08-18,3.932443678753931,374.27569580078125,101.29899597167969,0.31855030179773486,4.083817685311119,0.2882027768015156,0.8315010666847229,1.972976012799725,3.6947622299194336,7.464836712280101,360.44704324640327,0.5471698113207547,374.27567555906717,0.710691823899371,255.1126858850126,0.7987421383647799
20,,2019-08-18,488.96526139937106,5732.48681640625,6737.7939453125,21.18803127456761,8.640245133458007,2.0863630398749797,1.5163249894684436,0.869002048324489,0.8507958054542542,14.456097164245676,2823.168189761043,0.2641509433962264,5732.486615180969,0.7075471698113207,2787.477216720581,0.9150943396226415
21,,2019-08-18,510.73368710691824,5243.72607421875,6343.76171875,19.948936222484278,9.224030941856512,1.7876896489019314,0.792312500968812,1.2727618907232705,0.826595664024353,19.525375530256376,3335.70750656128,0.0,5243.725918650627,0.2672955974842767,2504.0539897918698,0.8836477987421384
22,,2019-08-18,454.5674135220126,5480.658203125,7978.22998046875,25.088773523486637,9.09289463617817,1.8954111878841102,1.1242555971498842,0.7426169533399666,0.6869516372680664,14.788348791664754,2482.392492449284,0.16981132075471697,5480.657761454582,0.6415094339622641,2580.2126285552977,0.9276729559748428
23,,2019-08-18,527.903105345912,5955.685546875,7427.3642578125,23.35649137676887,9.347495537232234,2.003592387664099,3.3340215860246283,0.9184985850592079,0.8018572330474854,15.07393842225083,2280.848675735295,0.19811320754716982,5955.685485363007,0.5911949685534591,3399.353810119628,0.8364779874213837
24,,2019-08-18,446.1901041666667,5685.1640625,6041.77685546875,18.99929828763758,9.736148153264196,1.8362368904979658,1.8580547395299694,1.014021483607262,0.9409754872322083,13.137732042339843,2132.9604415714743,0.22955974842767296,5685.164235346019,0.6949685534591195,3087.9400341033934,0.8773584905660378
25,,2019-08-18,614.452338836478,6659.1884765625,5851.9052734375,18.40221784099843,9.7187586333305,2.1546830265033177,2.495363416780537,0.9960613130773388,1.137952208518982,18.576714068880964,2482.1349771401847,0.14779874213836477,6659.188798904419,0.7578616352201258,3518.011175537108,0.9748427672955975
26,,2019-08-18,1170.102790880503,8847.1015625,13399.8916015625,42.138023904284594,10.824541503740225,2.570184989941503,2.382561879615261,0.7128793968344634,0.6602367758750916,19.902064144258162,3998.201796412468,0.1792452830188679,8847.102275848389,0.6415094339622641,4036.4502788543696,0.940251572327044
27,,2019-08-18,1112.592963836478,8827.9228515625,8077.27880859375,25.40024782576651,3.7041978573401906,7.494406279931413,1.440248195295292,1.0075363063212461,1.0929328203201294,63.603086800305,3123.3781994521623,0.16352201257861634,8827.923168182373,0.7861635220125787,4645.228595352172,0.9905660377358491
28,,2019-08-18,779.8766214622641,7198.169921875,8621.8779296875,27.11282367826258,3.218376774481469,7.033282942750544,1.574077007199122,0.9283959730616156,0.8348726034164429,48.240774888787605,3412.4349977374072,0.27044025157232704,7198.17008972168,0.6320754716981132,3468.332531356811,0.889937106918239
29,,2019-08-18,477.072277908805,5713.490234375,7307.2724609375,22.97884421678459,2.7867716789569874,6.447227291073745,1.2093257738196332,0.9721387947130503,0.7818909287452698,51.32706183285492,2524.060165460408,0.18238993710691823,5713.490521669388,0.5817610062893082,2894.8703922271725,0.8836477987421384
30,,2019-08-18,2029.0693789308177,11604.7822265625,18882.099609375,59.37767172759434,13.34258516448487,2.7350791034731476,2.6414348423080956,0.6781544235517394,0.6145917177200317,20.62278842784485,5081.913151454926,0.1761006289308176,11604.783799171448,0.5974842767295597,5633.2563026428215,0.9245283018867925
31,,2019-08-18,1539.7155070754718,10293.744140625,13196.396484375,41.49810215212264,13.698581211747705,2.363037754990284,5.890087705669981,0.8729954365664309,0.7800420522689819,18.336379954567597,4497.723713725805,0.2169811320754717,10293.743510246277,0.6540880503144654,4772.380915451049,0.9339622641509434
32,,2019-08-18,999.1933962264151,8317.71484375,12312.759765625,38.719370332154085,10.35872285149609,2.525054136655226,1.5591455600604938,0.8411298068064563,0.6755362153053284,22.092398388968512,3455.7260422870518,0.0660377358490566,8317.714719772339,0.5817610062893082,4162.784559631347,0.9245283018867925
