,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,22.377748,11.67554,1.3830906,24.645678,18.11673,12.733037,9.651047,34.08204,24.521978,26.152102,19.632467,33.24751,21.999767,32.68231,19.767902,30.433128,18.602869,18.096294,30.680925,21.806612,2.6134608,20.38056,26.118925,31.739046,15.425557,21.60295,19.369133,28.307152,30.48958,24.561914,38.63752,23.125027,14.194112,20.414246,28.49751,17.987959,21.80264,26.058607,30.04617,26.510723,20.883856,5.383183,20.323193,14.717063,36.62285,27.628416,43.626663,24.091488,25.178371,16.695272,28.119228,24.940071,16.947618,23.94154,13.870357,21.182608,19.762646,32.02519,32.301544,17.609043,12.620401,21.765202,25.696602,18.067593,9.116432,30.489515,23.291018,20.586655,27.432049,29.742895,17.713562,-30.810537,22.81438,19.990244,20.89768,24.905409,24.107641,27.578756,20.167885,21.976492,16.188702,27.779217,23.702433,26.834713,19.524681,24.735899,27.197878,18.157833,20.503162,26.527372,21.503777,29.446102,13.295802,59.299217,20.511198,20.793821,22.92243,16.355862,21.274372,21.888885
11,14.599586,14.735472,17.371157,31.423061,11.036902,17.185362,18.71601,7.416266,24.760109,16.12353,18.078253,17.143312,11.103047,20.161436,14.05569,13.711086,26.4388,13.908528,30.964714,7.5464334,13.065662,21.732225,20.173006,-2.6699626,16.45519,17.85158,7.91164,10.460585,12.952184,12.260307,12.695285,18.908377,17.701036,16.527344,10.000539,17.557138,9.528003,16.065702,15.806017,20.24699,14.220781,13.325043,15.08264,14.281251,16.441914,12.722562,16.51328,20.636717,16.338133,26.788254,10.326742,17.126278,11.541726,16.145275,16.245602,7.217718,21.237467,19.468807,11.132465,19.020266,23.662985,14.5963545,16.968458,36.206314,17.12614,28.077,21.141373,12.884445,14.147641,12.517179,16.010735,12.900691,22.673477,8.790746,14.000812,27.866768,18.100925,13.061403,25.247175,23.70529,15.058971,30.936382,21.62345,18.068638,14.516811,16.701887,11.098679,7.5921407,13.550692,6.419408,24.332209,15.559484,16.624647,44.897583,5.18012,11.222971,4.6295743,6.507467,2.9175427,14.476235
12,16.960245,14.70734,13.86462,27.06966,17.229704,21.304327,0.30935138,7.4093633,19.177265,24.120861,8.130364,10.780224,-3.2654467,14.2719345,9.953428,15.963037,26.479933,25.072329,11.997735,11.253064,19.052284,7.4038577,27.957058,15.39953,14.842046,26.813751,20.792677,21.778814,22.844442,15.256743,18.66134,34.450733,19.195835,26.414042,9.800747,23.0648,29.69078,12.22884,18.495941,15.384884,2.4734573,19.636162,12.313118,22.337294,23.39122,21.553547,21.469162,19.115265,20.858126,21.29471,59.593044,29.54579,18.104826,21.353806,14.034081,14.281342,25.050291,19.47763,22.24869,21.60733,18.737556,18.895264,20.217722,14.900527,-8.710961,23.81803,22.082106,19.854013,18.552382,19.211601,24.297747,21.18851,24.15107,8.250374,19.258564,27.241337,19.994265,20.281134,-22.767582,12.551083,22.621506,19.873037,29.640778,19.80089,24.018011,23.455214,13.052749,8.130466,17.154293,15.650972,4.926379,20.828777,17.909418,23.779413,9.901412,11.499434,17.32992,21.985003,-25.151625,15.72442
13,17.623308,7.1882925,4.722038,12.498849,3.7598882,4.536927,7.2972856,13.280765,11.187539,-15.725679,16.152315,11.406205,2.7677548,-5.617935,5.8300624,7.649268,8.485165,4.960642,9.827602,7.4270186,1.860601,5.2751327,12.765928,5.4931173,3.5561545,12.844099,6.038582,12.638382,30.728987,10.904128,5.305624,15.444793,9.592263,5.198103,10.3792515,13.359326,6.6943445,6.9996257,13.3801365,6.530605,7.6565776,9.340259,21.277384,4.228414,6.0176315,10.474639,14.924645,8.78768,3.04683,-4.009899,4.0358334,11.199812,10.271826,1.2759001,6.68267,9.741588,21.21963,1.4691063,13.65441,0.91237426,8.35283,4.6744323,2.6054378,13.58954,14.24395,0.90074354,3.336746,7.6204834,9.771051,11.821754,11.768116,10.939523,7.216248,6.198808,3.088525,6.3097167,6.70658,12.271445,10.22658,14.040089,9.433999,4.97264,10.402628,3.3660653,11.189162,19.3183,9.633099,4.4902883,3.5159688,2.5450785,13.855949,11.827678,-0.1901947,-1.9592264,10.519831,8.4353485,4.540694,8.267166,7.6272635,13.876501
14,5.2271404,8.774006,3.7566183,-0.39606595,2.9403706,4.3667755,5.1745257,2.4945295,1.1356212,10.001553,2.448228,10.861889,5.5226746,8.1064825,0.64422786,2.3536198,3.1120188,6.3369665,-10.196334,44.713196,2.6728618,-2.1776493,39.99103,10.551172,4.3352237,13.119507,6.0975485,7.125835,5.065027,0.24740936,0.87418246,11.022705,5.1415353,3.8712575,1.6144663,2.692317,-2.119752,6.1991253,9.229973,3.7651772,8.771178,4.1255174,2.839748,11.105041,2.5959206,2.1549087,23.178782,-0.38472334,2.7604675,11.873811,6.999174,5.4660187,6.4280796,16.451624,1.2475644,3.0001113,2.7115166,6.6032023,7.642794,3.7360141,15.824544,1.7055174,-2.5865822,10.85974,12.635756,6.82612,8.405982,5.92819,4.2866173,9.164635,6.380776,11.001159,7.8907356,3.8323872,6.6935463,8.090856,6.312031,8.89184,4.128207,10.607235,1.692738,4.7322636,7.5996575,1.2625078,2.137051,7.167606,10.611615,7.291382,-0.76486266,-4.9499617,8.319844,9.073724,11.948966,-16.214478,1.1559298,11.152705,15.259617,6.8912,10.477124,7.2248683
15,5.722154,-5.0097322,9.69674,21.368448,7.335421,13.013015,6.3812847,8.486327,16.308788,7.7001095,4.100782,6.6863403,1.148571,6.5048804,4.487329,-3.020061,5.8646703,10.573171,8.419545,16.766764,4.864525,11.089247,-10.132465,3.4893894,8.508909,13.232356,12.878776,15.127353,11.918463,11.641697,7.948985,13.009109,7.7236943,0.9480173,0.44800842,9.968806,4.734449,24.76039,10.698661,3.162648,7.655929,8.497838,11.787574,8.199949,7.1263385,12.99754,10.136127,7.931498,8.388134,-0.99760973,13.596198,8.74409,12.605984,12.382785,1.1947231,3.107278,8.213119,13.512672,7.315338,3.3713994,8.918733,8.713629,7.3905425,13.295594,4.8243575,9.168576,6.074639,7.9721675,11.608814,23.623657,6.081138,-8.386974,-11.357163,9.635997,-0.98479265,11.9620285,6.2269726,2.8778458,3.9453275,9.232128,5.6173925,14.657354,5.229913,7.53919,5.4458222,1.2986574,6.4619856,8.3057375,13.956217,4.8664207,15.667329,6.7378373,7.0542607,5.6324987,4.5951796,7.695439,6.675017,11.128176,15.912739,14.637058
16,11.767344,-5.7630396,14.141453,11.531159,9.347762,5.02028,0.7530529,5.7744455,8.94834,11.840393,-26.418978,11.116243,2.1007166,3.651799,3.1979313,6.90551,6.6303215,13.739887,6.269962,18.25474,11.551316,6.810668,11.556561,8.689376,3.5716536,20.912025,13.718691,14.84522,9.563325,16.819344,8.176149,9.321222,9.184436,2.2938335,6.430978,9.72471,-8.833197,15.0842085,9.664211,8.990222,12.540492,11.686985,7.381118,9.092475,27.139406,13.01068,0.8687209,8.425265,8.202869,10.13429,18.113707,7.4781423,9.956992,7.997861,6.8520794,22.27851,10.812649,12.344857,7.3676662,-8.860542,-5.9941015,10.842349,5.348694,13.571554,4.6378207,8.961069,18.602022,8.003808,12.766371,12.659715,14.132007,7.887752,8.528573,7.6159954,0.9423686,15.61669,16.751566,17.523869,3.507169,7.326282,9.409683,3.3590806,10.968488,9.240061,0.956141,7.2514915,9.838288,8.011719,5.128925,9.920382,7.161087,26.347765,25.80818,8.658409,7.000118,4.852427,11.3478155,12.040882,5.5939975,13.275245
17,14.82912,26.356947,16.788113,8.291079,19.40735,16.195797,13.191,21.475536,14.072112,21.2667,15.792546,18.00004,10.805534,16.341507,12.432297,14.761493,16.926544,0.5913401,21.936375,17.871105,15.131214,14.740287,17.965073,17.496746,17.252123,7.2500076,11.2631,15.928736,20.31526,18.228674,12.00683,13.960657,-40.19921,20.57533,14.235823,16.666834,13.570965,22.02901,32.308586,20.881283,28.339855,18.015175,7.265262,13.84638,19.661211,22.091736,20.161709,12.376369,16.849957,30.355402,28.512917,18.508966,11.000978,20.686068,20.157019,14.33209,6.525557,16.978952,17.892056,15.124868,16.343458,13.39127,15.1972,18.565329,13.887523,11.169903,16.37267,17.390299,29.534191,24.783865,14.184317,10.7259035,18.700966,15.109733,11.722428,9.402308,20.792702,12.0126705,16.586796,16.544529,11.045132,23.686888,15.225725,24.614954,23.827831,2.6129045,17.117098,15.838551,26.470549,17.421793,14.303739,18.942396,12.519175,14.991836,14.09146,17.870676,5.3155766,15.060485,18.41383,21.002005
18,4.806112,15.673594,15.0161495,2.645993,11.492542,2.3851717,11.765333,8.14253,12.864907,9.04717,4.407405,7.562839,4.6753883,9.826804,5.3831525,7.421075,6.7983937,12.133179,1.8805101,29.445126,9.088296,10.44066,14.664251,-6.240591,13.322683,9.213836,12.312224,10.195034,13.977715,9.513263,6.0852365,-3.4815896,7.6508017,7.9514494,11.207001,7.7694664,13.371138,19.971624,7.154967,8.267293,11.427149,5.958261,4.7346687,6.2249665,16.378643,6.0648394,8.439141,3.508266,24.752258,3.0566437,13.23797,7.9443126,9.244018,8.404993,4.8036776,9.486029,1.4411328,12.9329,11.148943,8.807817,9.398929,10.799602,0.8278123,7.6757264,5.6651735,9.830033,14.714466,19.743702,-1.9557467,3.427944,9.730611,4.124209,3.6737473,9.145641,13.2226305,7.5631547,11.91099,32.72376,5.7807374,8.452278,11.961426,9.342039,9.718375,4.644322,0.2217192,7.9599466,8.399539,5.122938,10.234977,8.559006,16.180046,11.5436535,18.77394,9.500736,22.865486,14.386659,0.76996344,1.7881151,12.591661,12.240158
19,22.889898,15.336934,20.181124,16.67746,16.391977,15.151624,6.46283,21.755125,13.237366,3.0417788,17.631075,24.17162,18.149872,23.205486,15.4032755,7.763166,26.725414,14.417031,21.938395,19.43433,14.635651,1.2649802,21.91864,12.4833555,8.264944,17.901693,17.457834,20.78564,5.6373105,27.052223,19.095514,14.684339,18.162,21.849277,12.948876,23.364311,-11.733149,32.37889,25.302048,17.375078,41.2774,17.316368,16.611727,14.052165,18.639149,18.096718,15.350985,16.23297,23.089474,14.840922,22.157461,18.623974,15.664057,14.529547,13.053199,13.042946,15.267354,20.317743,8.904036,11.425873,14.70042,32.38384,30.451717,27.060858,21.2299,8.901385,17.048386,15.535898,15.6377325,18.66174,16.048029,17.543327,9.14792,18.32061,14.742806,21.01212,17.800371,21.57707,9.7994,13.748602,19.103516,19.764822,12.007435,21.112576,16.19716,15.501517,18.102205,15.934768,17.167233,16.73462,10.382598,13.755299,16.124542,21.674858,11.994984,13.883851,16.030102,11.640598,13.7537985,15.722626
